ID;n_adults;n_children;weekend_nights;week_nights;meal_plan;car_parking_space;room_type;lead_time;year;month;date;market_segment;repeated_guest;previous_cancellations;previous_bookings_not_canceled;avg_room_price;special_requests;status
INN09465;2;0;1;2;Meal Plan 1;0;Room_Type 1;5;2017;10;19;Offline;0;0;0;90.0;0;0
INN16078;2;1;2;3;Meal Plan 1;0;Room_Type 1;8;2018;3;17;Online;0;0;0;133.4;2;0
INN04269;1;0;2;1;Meal Plan 1;0;Room_Type 1;33;2018;3;5;Online;0;0;0;77.5;2;0
INN31760;2;0;1;3;Meal Plan 1;0;Room_Type 1;1;2017;8;10;Online;0;0;0;105.0;0;0
INN22827;2;0;0;2;Meal Plan 2;0;Room_Type 1;291;2018;8;19;Offline;0;0;0;115.0;0;1
INN24188;1;0;1;2;Meal Plan 1;0;Room_Type 1;157;2018;9;19;Online;0;0;0;130.5;0;1
INN29119;2;1;0;2;Meal Plan 1;0;Room_Type 1;86;2018;11;30;Online;0;0;0;109.8;1;1
INN08716;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;2017;10;16;Offline;0;0;0;109.0;0;0
INN15725;3;0;0;4;Meal Plan 1;0;Room_Type 4;95;2018;12;7;Online;0;0;0;119.0;2;0
INN03283;1;0;0;2;Meal Plan 1;0;Room_Type 4;3;2018;5;27;Online;0;0;0;176.0;0;1
INN19558;2;0;1;1;Not Selected;1;Room_Type 1;7;2017;8;15;Online;0;0;0;85.0;0;0
INN15934;1;0;0;3;Meal Plan 1;0;Room_Type 1;151;2018;1;19;Offline;0;0;0;70.0;0;0
INN30118;1;0;0;2;Meal Plan 1;0;Room_Type 1;31;2018;2;4;Corporate;0;0;0;71.0;0;0
INN04597;2;0;0;3;Meal Plan 1;0;Room_Type 1;69;2018;5;17;Online;0;0;0;126.9;1;0
INN07899;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Offline;0;0;0;130.0;0;1
INN11580;2;1;1;2;Meal Plan 1;0;Room_Type 1;52;2018;7;8;Online;0;0;0;132.9;0;1
INN28903;2;0;1;2;Meal Plan 1;0;Room_Type 1;193;2018;6;20;Offline;0;0;0;120.0;0;1
INN32387;2;0;0;3;Meal Plan 1;0;Room_Type 1;2;2018;2;10;Offline;0;0;0;82.0;0;0
INN29158;2;0;2;2;Meal Plan 1;0;Room_Type 4;78;2018;10;21;Online;0;0;0;132.3;0;1
INN04080;2;0;1;2;Meal Plan 1;0;Room_Type 1;35;2018;10;28;Online;0;0;0;129.0;1;0
INN09343;2;2;1;1;Meal Plan 1;0;Room_Type 6;47;2018;8;8;Online;0;0;0;207.9;0;1
INN27321;2;2;1;2;Meal Plan 1;0;Room_Type 6;91;2018;5;6;Online;0;0;0;198.9;0;1
INN09773;2;0;0;4;Meal Plan 1;0;Room_Type 1;176;2018;7;12;Online;0;0;0;90.95;0;1
INN02974;2;0;0;2;Meal Plan 1;0;Room_Type 1;23;2018;8;3;Online;0;0;0;151.0;1;0
INN29405;3;0;0;3;Meal Plan 1;0;Room_Type 1;113;2018;3;22;Offline;0;0;0;82.0;1;0
INN08543;3;0;2;0;Meal Plan 1;0;Room_Type 4;42;2018;7;24;Online;0;0;0;168.3;1;0
INN26665;2;2;0;3;Meal Plan 1;0;Room_Type 6;5;2018;5;19;Online;0;0;0;230.0;2;0
INN05452;2;0;0;4;Meal Plan 1;0;Room_Type 1;0;2017;12;30;Online;0;0;0;122.5;1;0
INN15050;2;0;0;3;Meal Plan 1;0;Room_Type 1;43;2017;12;31;Offline;0;0;0;118.0;0;0
INN00344;2;0;0;3;Meal Plan 1;0;Room_Type 1;45;2018;11;10;Offline;0;0;0;75.0;0;0
INN17451;3;0;1;1;Meal Plan 1;0;Room_Type 4;37;2018;10;15;Online;0;0;0;175.5;1;0
INN25960;2;0;0;3;Meal Plan 2;0;Room_Type 1;88;2018;5;3;Offline;0;0;0;117.0;1;0
INN18932;2;0;2;1;Meal Plan 1;0;Room_Type 1;31;2018;5;21;Online;0;0;0;114.9;1;0
INN06302;3;0;2;5;Meal Plan 1;0;Room_Type 4;199;2018;8;14;Online;0;0;0;127.62;2;1
INN12252;2;0;0;2;Meal Plan 1;0;Room_Type 1;317;2018;9;15;Offline;0;0;0;120.0;0;1
INN03636;2;0;0;2;Not Selected;0;Room_Type 1;4;2018;2;12;Online;0;0;0;88.0;1;0
INN24615;2;0;0;1;Meal Plan 1;0;Room_Type 4;43;2018;5;18;Online;0;0;0;149.4;1;0
INN08515;2;0;2;3;Meal Plan 1;0;Room_Type 4;256;2018;10;16;Online;0;0;0;103.7;0;1
INN21623;2;0;0;2;Not Selected;0;Room_Type 1;9;2018;1;14;Online;0;0;0;67.5;0;0
INN33775;1;0;0;2;Meal Plan 1;0;Room_Type 1;36;2018;1;19;Offline;0;0;0;71.0;0;0
INN07722;2;0;2;1;Meal Plan 1;0;Room_Type 1;107;2018;5;29;Offline;0;0;0;80.75;1;1
INN31361;2;0;2;2;Meal Plan 1;0;Room_Type 1;11;2017;10;23;Offline;0;0;0;88.5;0;0
INN10555;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;8;20;Online;0;0;0;139.0;1;0
INN01885;1;0;0;1;Not Selected;0;Room_Type 1;11;2018;5;25;Online;0;0;0;99.0;0;0
INN17947;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;105.0;0;0
INN05967;2;0;0;3;Not Selected;0;Room_Type 1;13;2018;10;25;Online;0;0;0;87.78;1;0
INN29934;2;0;1;3;Meal Plan 1;0;Room_Type 1;85;2018;10;6;Offline;0;0;0;85.0;1;0
INN15865;2;0;2;4;Meal Plan 1;0;Room_Type 1;120;2018;9;14;Online;0;0;0;129.6;0;1
INN17631;2;0;2;3;Meal Plan 2;0;Room_Type 1;47;2018;8;28;Online;0;0;0;116.5;2;0
INN08694;2;0;2;2;Meal Plan 1;0;Room_Type 1;112;2017;8;7;Online;0;0;0;76.5;1;1
INN36262;1;0;2;4;Meal Plan 1;0;Room_Type 1;245;2018;7;6;Offline;0;0;0;110.0;0;1
INN19287;2;0;0;3;Meal Plan 1;0;Room_Type 4;38;2018;10;11;Online;0;0;0;116.65;1;0
INN35093;2;0;0;1;Meal Plan 1;0;Room_Type 4;68;2018;9;16;Online;0;0;0;149.4;0;1
INN22121;2;1;0;4;Meal Plan 1;0;Room_Type 1;201;2018;11;1;Online;0;0;0;82.28;3;0
INN10965;1;0;0;2;Meal Plan 1;0;Room_Type 1;181;2018;10;11;Offline;0;0;0;120.0;0;1
INN23991;2;0;0;1;Meal Plan 1;0;Room_Type 1;32;2018;2;6;Online;0;0;0;78.3;0;1
INN01325;2;1;2;4;Meal Plan 1;0;Room_Type 1;68;2018;5;7;Online;0;0;0;135.15;0;1
INN34432;1;0;0;1;Meal Plan 1;0;Room_Type 1;9;2018;2;10;Online;0;0;0;86.0;1;0
INN12867;3;0;2;2;Meal Plan 1;0;Room_Type 4;18;2018;2;28;Online;0;0;0;130.0;2;0
INN03009;2;0;0;1;Meal Plan 1;1;Room_Type 1;149;2018;6;3;Online;0;0;0;124.2;0;0
INN12197;2;0;1;2;Meal Plan 2;0;Room_Type 1;315;2018;9;30;Offline;0;0;0;160.0;0;1
INN11763;2;0;0;3;Not Selected;1;Room_Type 1;99;2018;3;24;Online;0;0;0;101.5;0;0
INN09704;1;0;0;1;Meal Plan 1;0;Room_Type 1;4;2018;12;16;Offline;0;0;0;70.0;0;0
INN07213;1;0;0;2;Meal Plan 2;0;Room_Type 4;80;2017;10;9;Offline;0;0;0;108.0;0;0
INN20975;2;0;2;2;Not Selected;0;Room_Type 1;118;2018;9;17;Online;0;0;0;118.8;1;0
INN12049;2;0;1;1;Meal Plan 1;0;Room_Type 1;61;2017;10;26;Offline;0;0;0;72.24;1;0
INN09060;2;0;1;2;Meal Plan 1;0;Room_Type 1;256;2017;9;14;Offline;0;0;0;76.67;0;0
INN15282;2;0;0;2;Not Selected;0;Room_Type 1;22;2018;2;16;Online;0;0;0;79.0;1;0
INN32710;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2017;12;10;Corporate;0;0;0;85.0;0;0
INN24442;2;0;0;1;Meal Plan 1;0;Room_Type 1;127;2018;10;8;Online;0;0;0;91.48;1;0
INN27814;2;0;2;0;Meal Plan 1;0;Room_Type 1;118;2017;7;19;Online;0;0;0;85.5;1;1
INN32525;2;0;0;3;Meal Plan 1;0;Room_Type 1;5;2018;6;2;Online;0;0;0;137.67;0;1
INN11029;2;0;1;0;Meal Plan 1;0;Room_Type 1;286;2018;10;16;Offline;0;0;0;90.0;0;1
INN23771;2;0;3;6;Meal Plan 1;0;Room_Type 4;119;2018;7;18;Online;0;0;0;119.28;1;0
INN34282;2;0;1;2;Meal Plan 1;0;Room_Type 4;91;2018;5;13;Online;0;0;0;140.4;0;1
INN05833;2;0;2;2;Not Selected;0;Room_Type 1;27;2018;12;17;Online;0;0;0;54.71;0;0
INN27096;2;0;0;2;Meal Plan 1;0;Room_Type 1;54;2018;5;31;Online;0;0;0;126.9;1;0
INN17192;2;0;2;1;Meal Plan 1;1;Room_Type 1;139;2018;6;4;Online;0;0;0;129.0;1;0
INN32707;2;0;0;2;Not Selected;0;Room_Type 4;1;2018;8;23;Online;0;0;0;95.65;0;0
INN00215;2;0;2;2;Meal Plan 1;0;Room_Type 1;119;2018;8;13;Online;0;0;0;114.3;1;0
INN10544;2;0;0;1;Meal Plan 1;0;Room_Type 1;11;2018;11;5;Online;0;0;0;130.0;1;1
INN11070;2;0;2;3;Meal Plan 1;0;Room_Type 1;4;2018;9;15;Online;0;0;0;169.0;0;0
INN13495;2;0;0;1;Not Selected;0;Room_Type 1;14;2018;8;17;Online;0;0;0;109.0;1;1
INN13936;2;0;2;0;Meal Plan 1;1;Room_Type 4;24;2018;9;11;Online;0;0;0;142.0;1;0
INN36121;1;0;0;2;Meal Plan 1;0;Room_Type 1;8;2018;10;19;Online;0;0;0;123.2;0;0
INN27775;2;0;0;1;Meal Plan 1;0;Room_Type 1;17;2018;12;31;Offline;0;0;0;80.0;0;0
INN30610;1;0;0;1;Not Selected;0;Room_Type 1;9;2018;3;17;Online;0;0;0;97.0;1;0
INN01247;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;109.0;0;0
INN04430;2;0;0;1;Meal Plan 1;0;Room_Type 2;107;2017;8;12;Online;0;0;0;76.5;0;0
INN06385;1;0;0;2;Meal Plan 1;1;Room_Type 1;1;2018;9;6;Corporate;1;0;3;67.0;0;0
INN00919;1;0;0;2;Meal Plan 1;0;Room_Type 1;86;2017;9;24;Offline;0;0;0;87.5;0;0
INN09901;1;0;1;0;Meal Plan 1;0;Room_Type 1;12;2018;6;20;Corporate;1;0;7;65.0;1;0
INN35840;2;0;1;2;Not Selected;0;Room_Type 1;109;2018;8;5;Online;0;0;0;100.5;0;1
INN09572;2;0;1;3;Not Selected;0;Room_Type 1;217;2018;9;29;Online;0;0;0;101.15;0;1
INN11167;2;0;0;2;Not Selected;0;Room_Type 1;252;2018;11;15;Online;0;0;0;67.5;0;1
INN25884;2;0;2;3;Meal Plan 1;0;Room_Type 1;107;2018;4;30;Online;0;0;0;99.45;2;0
INN18017;2;0;1;2;Meal Plan 1;0;Room_Type 1;273;2018;9;30;Online;0;0;0;106.2;0;1
INN23740;2;0;0;2;Meal Plan 1;0;Room_Type 1;86;2018;12;15;Offline;0;0;0;75.0;0;0
INN14153;2;1;2;2;Meal Plan 1;0;Room_Type 1;41;2018;8;19;Online;0;0;0;152.1;2;0
INN17129;2;0;0;1;Meal Plan 1;0;Room_Type 1;249;2018;9;21;Online;0;0;0;117.9;2;1
INN20481;2;0;0;2;Meal Plan 2;0;Room_Type 1;239;2018;6;15;Offline;0;0;0;112.2;0;1
INN18826;2;0;0;3;Meal Plan 1;0;Room_Type 4;114;2018;5;24;Online;0;0;0;140.4;0;0
INN27959;1;0;0;1;Meal Plan 1;0;Room_Type 1;61;2017;10;24;Online;0;0;0;80.75;1;0
INN08150;1;0;0;2;Meal Plan 1;0;Room_Type 1;9;2018;3;2;Offline;0;0;0;56.0;0;0
INN21857;1;0;1;3;Meal Plan 1;0;Room_Type 1;35;2018;11;7;Online;0;0;0;199.0;2;0
INN25840;3;0;2;2;Meal Plan 1;0;Room_Type 4;147;2018;7;3;Online;0;0;0;127.93;1;0
INN31497;2;0;2;1;Meal Plan 1;0;Room_Type 1;4;2018;11;19;Online;0;0;0;108.67;3;0
INN08005;2;0;0;1;Meal Plan 1;0;Room_Type 1;56;2018;6;8;Offline;0;0;0;120.0;0;0
INN24724;2;0;2;2;Meal Plan 1;0;Room_Type 4;126;2018;5;15;Online;0;0;0;107.95;3;0
INN07372;2;0;0;3;Meal Plan 2;0;Room_Type 1;16;2018;3;9;Online;0;0;0;135.0;1;0
INN35550;3;0;2;1;Meal Plan 1;0;Room_Type 4;23;2018;12;3;Online;0;0;0;154.0;1;0
INN26745;2;0;2;1;Meal Plan 1;0;Room_Type 4;1;2018;6;26;Online;0;0;0;152.67;0;0
INN23641;1;0;1;0;Meal Plan 1;0;Room_Type 1;14;2018;10;3;Corporate;0;0;0;95.0;0;0
INN31857;2;0;1;2;Meal Plan 1;0;Room_Type 1;302;2018;9;16;Offline;0;0;0;100.0;0;1
INN02917;2;0;1;1;Meal Plan 1;0;Room_Type 4;44;2018;6;18;Offline;0;0;0;96.3;0;0
INN00251;3;0;2;1;Meal Plan 1;0;Room_Type 4;152;2018;8;13;Online;0;0;0;146.7;1;1
INN21737;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;2018;11;1;Offline;0;0;0;110.0;0;1
INN28750;2;2;0;1;Meal Plan 1;0;Room_Type 6;11;2018;7;15;Online;0;0;0;231.0;1;0
INN08234;2;0;0;3;Not Selected;0;Room_Type 1;118;2018;6;2;Online;0;0;0;116.1;0;1
INN08083;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;105.0;0;0
INN33304;1;0;0;1;Meal Plan 1;1;Room_Type 1;4;2018;6;21;Corporate;1;3;36;67.0;0;0
INN21128;2;0;1;0;Meal Plan 1;0;Room_Type 1;0;2017;8;31;Online;0;0;0;106.0;0;0
INN01942;2;0;2;1;Meal Plan 1;0;Room_Type 1;26;2018;9;18;Offline;0;0;0;95.0;0;0
INN07133;1;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;95.0;0;0
INN27563;2;0;2;2;Meal Plan 1;0;Room_Type 1;21;2017;9;5;Online;0;0;0;105.0;3;0
INN23084;2;0;1;1;Meal Plan 2;0;Room_Type 1;247;2018;6;6;Offline;0;0;0;115.0;0;1
INN11913;2;0;0;2;Meal Plan 2;0;Room_Type 1;14;2017;9;17;Offline;0;0;0;82.0;0;0
INN30345;2;0;0;1;Meal Plan 1;0;Room_Type 1;2;2018;8;6;Online;0;0;0;171.0;1;0
INN35096;2;1;1;0;Meal Plan 1;0;Room_Type 1;93;2018;7;18;Online;0;0;0;109.35;0;1
INN02068;2;0;1;1;Meal Plan 1;0;Room_Type 1;33;2018;1;25;Corporate;0;0;0;64.0;0;0
INN04780;2;0;1;2;Meal Plan 1;0;Room_Type 4;35;2017;10;26;Offline;0;0;0;75.0;1;0
INN31459;1;0;0;2;Meal Plan 1;0;Room_Type 4;8;2018;9;21;Corporate;0;0;0;169.38;0;0
INN17164;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;2;10;Corporate;0;0;0;70.0;0;0
INN03110;2;0;1;5;Meal Plan 1;0;Room_Type 1;349;2018;10;4;Online;0;0;0;90.0;0;1
INN15990;2;0;0;3;Meal Plan 1;0;Room_Type 1;76;2017;11;19;Online;0;0;0;72.25;2;0
INN26289;1;0;0;3;Meal Plan 1;0;Room_Type 1;34;2017;12;1;Corporate;0;0;0;80.0;0;0
INN15032;1;0;0;3;Meal Plan 1;0;Room_Type 1;4;2017;11;17;Corporate;1;0;3;65.0;0;0
INN26061;2;0;2;4;Meal Plan 1;0;Room_Type 1;20;2017;10;4;Online;0;0;0;107.0;0;0
INN14883;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;95.0;0;0
INN07706;1;0;0;2;Meal Plan 2;0;Room_Type 1;239;2018;6;15;Offline;0;0;0;90.6;0;1
INN00177;2;0;1;4;Not Selected;0;Room_Type 1;14;2018;8;17;Online;0;0;0;91.43;1;0
INN33667;2;0;0;3;Meal Plan 1;0;Room_Type 1;160;2018;8;2;Online;0;0;0;114.3;1;1
INN17001;1;0;0;2;Meal Plan 1;0;Room_Type 1;39;2018;3;4;Online;0;0;0;77.5;1;0
INN29018;2;0;2;2;Meal Plan 1;0;Room_Type 1;134;2017;12;4;Offline;0;0;0;65.0;0;0
INN07490;2;0;0;2;Meal Plan 1;0;Room_Type 1;4;2017;12;31;Online;0;0;0;127.0;2;0
INN23318;2;0;1;0;Not Selected;0;Room_Type 1;4;2018;10;2;Online;0;0;0;140.0;0;1
INN35019;2;0;0;2;Meal Plan 1;1;Room_Type 1;84;2018;8;4;Online;0;0;0;126.9;1;0
INN06170;1;0;2;0;Meal Plan 1;0;Room_Type 1;23;2018;12;4;Online;0;0;0;96.0;1;0
INN22393;2;0;0;1;Not Selected;0;Room_Type 4;2;2017;9;2;Online;0;0;0;115.0;1;0
INN18068;2;0;0;3;Meal Plan 1;0;Room_Type 1;16;2017;9;9;Online;0;0;0;105.0;2;0
INN10510;2;0;2;1;Meal Plan 1;0;Room_Type 1;148;2018;5;29;Online;0;0;0;114.3;0;1
INN00649;2;0;0;3;Meal Plan 1;0;Room_Type 4;57;2018;12;29;Online;0;0;0;219.6;0;1
INN31324;2;0;1;4;Meal Plan 1;0;Room_Type 4;31;2018;4;18;Online;0;0;0;114.84;2;0
INN26622;2;0;1;2;Meal Plan 1;0;Room_Type 1;24;2017;9;18;Online;0;0;0;124.0;1;1
INN26807;2;0;0;2;Meal Plan 1;0;Room_Type 1;97;2018;11;11;Online;0;0;0;140.5;1;0
INN21653;1;0;1;2;Meal Plan 1;0;Room_Type 1;118;2018;6;6;Offline;0;0;0;110.0;0;0
INN32370;1;0;1;2;Meal Plan 1;0;Room_Type 1;91;2018;10;17;Online;0;0;0;102.06;0;1
INN18794;2;0;0;3;Meal Plan 1;0;Room_Type 4;3;2018;11;10;Corporate;1;0;5;94.0;1;0
INN05099;2;0;1;3;Not Selected;0;Room_Type 1;7;2018;6;20;Offline;0;0;0;72.25;0;0
INN15217;2;0;2;1;Meal Plan 2;0;Room_Type 1;150;2018;1;2;Offline;0;0;0;101.0;0;0
INN31279;2;0;0;4;Meal Plan 1;0;Room_Type 1;29;2017;10;13;Online;0;0;0;98.98;2;0
INN19328;1;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;95.0;0;0
INN23443;2;2;0;2;Meal Plan 1;0;Room_Type 1;5;2018;12;8;Online;0;0;0;111.0;1;0
INN00504;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;95.0;0;0
INN30691;2;0;2;3;Meal Plan 1;0;Room_Type 1;212;2018;5;20;Offline;0;0;0;78.0;1;0
INN07062;1;0;1;1;Meal Plan 1;0;Room_Type 1;32;2017;10;24;Online;0;0;0;120.0;1;0
INN25790;2;0;1;3;Meal Plan 1;0;Room_Type 1;53;2018;11;14;Offline;0;0;0;68.0;0;0
INN32230;2;0;1;1;Meal Plan 1;0;Room_Type 1;232;2018;7;2;Online;0;0;0;131.4;1;1
INN20833;3;0;1;4;Meal Plan 1;0;Room_Type 4;124;2018;8;8;Online;0;0;0;146.7;0;1
INN33554;2;0;0;2;Meal Plan 1;0;Room_Type 4;36;2018;11;11;Online;0;0;0;149.0;3;0
INN21407;1;0;2;0;Not Selected;0;Room_Type 1;4;2018;9;25;Online;0;0;0;118.58;1;0
INN31220;1;0;2;1;Meal Plan 1;0;Room_Type 1;116;2018;2;28;Offline;0;0;0;76.0;0;0
INN23074;2;0;1;0;Meal Plan 1;1;Room_Type 7;16;2018;6;12;Complementary;0;0;0;0.0;2;0
INN03789;2;2;0;3;Meal Plan 1;0;Room_Type 2;2;2018;2;11;Online;0;0;0;85.03;1;1
INN10946;2;0;2;1;Meal Plan 1;0;Room_Type 1;80;2018;4;24;Offline;0;0;0;75.0;0;0
INN23251;3;0;0;2;Meal Plan 1;0;Room_Type 5;48;2018;9;14;Offline;0;0;0;175.0;0;0
INN28741;2;0;1;1;Not Selected;0;Room_Type 1;7;2018;11;12;Online;0;0;0;79.2;0;0
INN29529;2;0;1;2;Not Selected;0;Room_Type 1;52;2018;4;22;Offline;0;0;0;85.0;0;0
INN16659;2;0;2;1;Meal Plan 2;0;Room_Type 1;220;2018;9;17;Offline;0;0;0;156.0;1;1
INN24777;2;0;2;2;Not Selected;0;Room_Type 1;152;2018;10;23;Online;0;0;0;94.05;0;1
INN05740;3;0;0;2;Meal Plan 1;0;Room_Type 4;36;2018;12;16;Online;0;0;0;154.0;0;1
INN03543;3;0;0;1;Meal Plan 1;0;Room_Type 4;42;2018;3;22;Online;0;0;0;131.4;1;0
INN16519;2;0;1;5;Meal Plan 1;0;Room_Type 4;150;2018;6;14;Online;0;0;0;121.83;2;0
INN00086;1;0;1;0;Meal Plan 1;0;Room_Type 1;1;2018;10;17;Online;0;0;0;150.0;2;0
INN28921;2;0;2;1;Meal Plan 1;0;Room_Type 1;138;2018;4;23;Offline;0;0;0;71.0;0;0
INN10780;2;0;1;0;Not Selected;0;Room_Type 1;1;2017;9;13;Online;0;0;0;114.0;0;0
INN33890;1;0;1;0;Meal Plan 1;0;Room_Type 1;12;2018;5;16;Corporate;0;0;0;93.0;0;0
INN28390;2;0;2;9;Meal Plan 1;0;Room_Type 1;42;2018;11;1;Online;0;0;0;121.78;2;0
INN31719;3;0;1;1;Meal Plan 1;0;Room_Type 1;93;2018;12;10;Offline;0;0;0;92.65;0;0
INN09442;2;0;2;3;Meal Plan 1;0;Room_Type 1;81;2018;4;8;Online;0;0;0;90.95;0;1
INN07152;2;0;0;3;Meal Plan 2;0;Room_Type 1;34;2017;9;23;Online;0;0;0;224.67;0;1
INN21666;1;0;0;3;Meal Plan 1;0;Room_Type 1;89;2017;11;17;Online;0;0;0;63.75;1;1
INN32155;2;0;2;1;Meal Plan 1;0;Room_Type 1;68;2018;10;30;Online;0;0;0;96.6;1;0
INN31714;2;0;2;3;Meal Plan 1;0;Room_Type 1;62;2017;9;20;Online;0;0;0;68.72;0;0
INN24989;3;0;0;3;Meal Plan 1;1;Room_Type 4;178;2018;8;23;Online;0;0;0;143.7;1;1
INN24538;1;0;0;2;Meal Plan 1;0;Room_Type 1;12;2017;10;20;Corporate;0;0;0;130.0;0;0
INN00704;3;0;2;2;Meal Plan 1;0;Room_Type 4;60;2018;12;23;Online;0;0;0;130.9;0;1
INN15861;1;0;0;2;Meal Plan 1;0;Room_Type 4;57;2018;10;14;Online;0;0;0;139.5;1;1
INN09527;2;0;0;1;Meal Plan 2;0;Room_Type 1;100;2017;10;16;Offline;0;0;0;108.0;0;1
INN34060;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;101.5;0;0
INN20384;2;0;1;1;Meal Plan 1;0;Room_Type 4;5;2018;4;23;Online;0;0;0;131.0;1;0
INN22422;2;0;1;1;Meal Plan 2;0;Room_Type 1;301;2018;7;30;Offline;0;0;0;115.0;1;1
INN12543;2;0;0;4;Meal Plan 1;0;Room_Type 1;84;2018;4;27;Online;0;0;0;105.4;1;0
INN06503;3;0;0;3;Meal Plan 1;0;Room_Type 4;7;2018;1;28;Online;0;0;0;86.78;1;0
INN10817;2;0;2;4;Meal Plan 1;0;Room_Type 1;13;2018;12;3;Online;0;0;0;89.39;0;0
INN06359;2;0;0;2;Meal Plan 1;0;Room_Type 1;245;2018;6;17;Online;0;0;0;75.0;0;1
INN01582;2;0;2;1;Meal Plan 1;0;Room_Type 1;221;2017;10;10;Offline;0;0;0;65.0;0;0
INN30944;2;0;1;2;Meal Plan 1;0;Room_Type 1;17;2017;11;13;Offline;0;0;0;38.67;0;0
INN26641;2;0;0;2;Meal Plan 1;0;Room_Type 6;132;2018;11;25;Online;0;0;0;153.0;2;0
INN00337;2;0;2;2;Meal Plan 1;0;Room_Type 1;38;2018;10;2;Online;0;0;0;126.0;0;0
INN32862;2;0;1;4;Meal Plan 1;0;Room_Type 4;133;2018;6;27;Online;0;0;0;103.7;0;1
INN04238;2;0;0;4;Meal Plan 1;0;Room_Type 1;90;2018;4;13;Online;0;0;0;90.95;1;0
INN16940;2;1;2;2;Meal Plan 1;0;Room_Type 1;42;2018;8;14;Online;0;0;0;152.1;1;0
INN04739;2;0;1;4;Meal Plan 2;1;Room_Type 1;189;2018;8;15;Online;0;0;0;106.75;1;1
INN02371;2;0;1;2;Meal Plan 1;0;Room_Type 4;48;2018;10;31;Online;0;0;0;94.97;1;0
INN33111;3;0;1;4;Meal Plan 1;0;Room_Type 4;104;2018;7;18;Online;0;0;0;141.3;0;1
INN08870;2;0;1;4;Not Selected;0;Room_Type 1;191;2018;10;5;Online;0;0;0;98.1;0;1
INN19420;2;0;2;1;Not Selected;0;Room_Type 1;11;2018;2;6;Online;0;0;0;81.0;1;0
INN29840;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;5;17;Online;0;0;0;95.94;0;0
INN16800;2;0;2;4;Meal Plan 1;0;Room_Type 1;163;2017;8;19;Online;0;0;0;76.5;2;0
INN21087;2;0;1;4;Not Selected;0;Room_Type 1;51;2018;11;2;Online;0;0;0;88.0;0;1
INN33501;2;2;1;1;Meal Plan 2;0;Room_Type 6;32;2018;12;19;Online;0;0;0;231.0;0;1
INN12155;2;0;1;3;Meal Plan 1;0;Room_Type 1;46;2018;3;14;Online;0;0;0;56.59;1;0
INN05029;2;0;0;4;Meal Plan 2;0;Room_Type 1;100;2018;9;28;Offline;0;0;0;140.0;1;0
INN00236;2;0;2;6;Not Selected;0;Room_Type 1;4;2017;8;14;Online;0;0;0;95.13;1;0
INN08436;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;2018;6;15;Offline;0;0;0;130.0;0;1
INN33773;2;0;1;3;Not Selected;1;Room_Type 1;84;2018;3;24;Online;0;0;0;89.75;0;0
INN13513;2;0;2;3;Meal Plan 1;0;Room_Type 1;11;2018;5;29;Online;0;0;0;111.35;1;0
INN30476;2;0;2;3;Meal Plan 2;0;Room_Type 1;151;2018;7;3;Offline;0;0;0;300.0;0;1
INN25135;2;0;1;1;Meal Plan 2;0;Room_Type 1;7;2018;5;21;Offline;0;0;0;112.0;1;0
INN19275;2;0;1;2;Meal Plan 1;0;Room_Type 1;118;2018;6;27;Online;0;0;0;96.3;1;0
INN33066;2;0;2;1;Meal Plan 1;0;Room_Type 1;31;2018;2;20;Online;0;0;0;83.9;1;0
INN10178;2;0;1;1;Not Selected;0;Room_Type 1;90;2017;7;20;Online;0;0;0;46.66;0;0
INN16575;2;0;0;2;Meal Plan 1;0;Room_Type 4;6;2018;2;5;Online;0;0;0;108.0;0;0
INN29798;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;2018;10;13;Offline;0;0;0;105.0;0;0
INN13036;2;0;1;2;Meal Plan 1;0;Room_Type 1;155;2018;9;2;Online;0;0;0;135.9;1;1
INN00453;2;0;2;1;Meal Plan 1;0;Room_Type 1;52;2018;11;19;Online;0;0;0;93.6;2;0
INN06743;2;0;2;1;Meal Plan 1;0;Room_Type 1;107;2018;8;21;Online;0;0;0;119.7;1;0
INN19192;2;0;2;1;Meal Plan 1;0;Room_Type 1;11;2018;3;6;Online;0;0;0;90.33;1;0
